dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.522572,8.933679,18.405747,2.614447,-5.690381,-10.062683,1.417669
0.020000,20.529725,8.983096,18.455679,2.496622,-5.891251,-10.043522,1.436300
0.020000,20.535688,9.030215,18.503174,2.374734,-6.094398,-10.157326,1.453410
0.020000,20.540604,9.074923,18.548151,2.248845,-6.294473,-10.003759,1.469077
0.020000,20.544605,9.117118,18.590535,2.119233,-6.480612,-9.306922,1.483378
0.020000,20.547814,9.156708,18.630255,1.985980,-6.662661,-9.102478,1.496384
0.020000,20.550345,9.193609,18.667243,1.849415,-6.828248,-8.279341,1.508160
0.020000,20.552304,9.227751,18.701441,1.709891,-6.976184,-7.396789,1.518769
0.020000,20.553785,9.259066,18.732791,1.567499,-7.119588,-7.170212,1.528265
0.020000,20.554875,9.287498,18.761243,1.422627,-7.243623,-6.201728,1.536698
0.020000,20.555650,9.312997,18.786755,1.275570,-7.352832,-5.460467,1.544113
0.020000,20.556178,9.335522,18.809285,1.126523,-7.452333,-4.975055,1.550550
0.020000,20.556520,9.355035,18.828801,0.975801,-7.536128,-4.189777,1.556042
0.020000,20.556725,9.371505,18.845273,0.823589,-7.610572,-3.722165,1.560618
0.020000,20.556837,9.384908,18.858677,0.670185,-7.670238,-2.983307,1.564302
0.020000,20.556889,9.395225,18.868993,0.515825,-7.717965,-2.386354,1.567113
0.020000,20.556909,9.402440,18.876208,0.360748,-7.753874,-1.795475,1.569067
0.020000,20.556913,9.406637,18.880406,0.209888,-7.543000,10.543722,1.570200
0.020000,20.556914,9.408430,18.882199,0.089634,-6.012667,76.516647,1.570682
0.020000,20.556914,9.408854,18.882623,0.021218,-3.420826,129.592036,1.570796
0.020000,20.556914,9.408854,18.882623,0.000000,-1.060897,117.996469,1.570796
